folioviv,combustible2,estufa3,electricidad,refri,radio_tv,telefono4
2360133420,1,1,0,0,0,0
2360133421,1,1,0,1,0,1
2360133422,1,1,0,0,0,0
2360133424,1,1,0,0,0,1
2360133426,1,1,0,0,0,0
2360133427,1,1,0,1,0,0
2360133506,1,1,0,1,1,0
2360133507,1,1,0,0,0,0
2360133508,1,1,0,0,0,0
2360133510,1,1,0,0,0,0
2360133511,1,1,0,1,0,0
2360133613,1,1,0,0,0,0
2360133617,1,1,0,0,0,0
2360133701,1,1,0,0,0,0
2360133703,1,1,0,0,0,0
2360133705,1,1,0,1,0,0
2360136007,1,1,0,0,1,1
2360136008,1,1,0,0,0,1
2360136009,1,1,0,0,0,0
2360136211,1,1,0,1,0,1
2360136212,1,1,0,0,0,1
2360136213,1,1,0,0,0,1
2360136214,1,1,0,0,1,1
2360136215,1,1,0,1,1,1
2360136216,1,1,0,0,0,1
2360136217,1,1,0,0,1,0
2360136801,1,1,0,0,0,0
2360136802,1,1,0,0,0,0
2360136803,1,1,0,1,1,1
2360136804,1,1,0,1,1,0
2360136919,1,1,0,0,0,0
2360136920,1,1,0,1,1,1
2360136921,1,1,0,0,0,0
2360141311,1,1,0,0,0,0
2360141312,1,1,0,0,0,0
2360141313,1,1,0,1,1,0
2360141401,1,1,0,0,0,0
2360141616,1,1,0,0,0,0
2360141617,1,1,0,0,0,1
2360141620,1,1,0,0,0,0
2360170019,1,1,0,0,0,0
2360170020,1,1,0,0,0,0
2360170702,1,1,0,0,0,1
2360170704,1,1,0,0,0,0
2360170807,1,1,0,0,0,0
2360170808,1,1,0,0,0,1
2360170809,1,1,0,0,0,1
2360170810,1,1,0,0,0,0
2360170811,1,1,0,0,0,0
2360170812,1,1,0,0,0,0
2360170918,1,1,0,0,0,0
2360181201,1,1,0,0,0,0
2360181202,1,1,0,1,0,1
2360181203,1,1,0,0,0,0
2360181204,1,1,0,1,0,0
2360181205,1,1,0,0,0,0
2360181212,1,1,0,0,0,0
2360181214,1,1,0,1,0,0
2360181215,1,1,0,0,0,0
2360181316,1,1,0,1,0,0
2360181317,1,1,0,0,0,0
2360181318,1,1,0,0,1,0
2360181319,1,1,0,0,0,0
2360181320,1,1,0,0,0,0
2360181421,1,1,0,0,0,0
2360181422,1,1,0,0,0,1
2360181424,1,1,0,0,0,1
2360181425,1,1,0,1,0,1
2360181506,1,1,0,0,0,0
2360181508,1,1,0,1,0,0
2360181509,1,1,0,1,0,1
2360181510,1,1,0,0,0,0
2360209601,1,1,0,0,1,0
2360209603,1,1,0,0,1,1
2360209619,1,1,0,0,0,0
2360209620,1,1,0,0,0,0
2360209710,1,1,0,0,1,0
2360209712,1,1,0,1,0,0
2360209713,1,1,0,0,0,0
2360209714,1,1,0,0,0,0
2360209821,1,1,0,0,0,0
2360209822,1,1,0,0,0,0
2360209823,1,1,0,0,0,0
2360209825,1,1,0,0,0,0
2360209907,1,1,0,0,0,0
2360209908,1,1,0,1,1,0
2360209909,1,1,0,1,1,0
2360211023,1,1,0,0,0,0
2360211024,1,1,0,1,1,1
2360211025,1,1,0,1,1,1
2360211026,1,1,0,0,0,1
2360211027,1,1,0,1,1,0
2360211028,1,1,1,1,1,0
2360211201,1,1,0,1,0,0
2360211202,1,1,0,1,0,0
2360211203,1,1,0,1,0,1
2360211204,1,1,0,1,0,1
2360211205,1,1,0,0,0,0
2360211207,1,1,0,1,0,0
2360211208,1,1,0,0,0,0
2360211209,1,1,0,1,0,0
2360211210,1,1,0,1,1,0
2360211211,1,1,0,1,1,1
2360211312,1,1,0,0,0,0
2360211313,1,1,0,0,0,0
2360211314,1,1,0,1,0,1
2360211315,1,1,0,0,1,0
2360211316,1,1,0,0,0,1
2360211317,1,1,0,1,0,0
2360211418,1,1,0,0,0,0
2360211419,1,1,0,0,0,0
2360211420,1,1,0,1,0,0
2400013002,1,1,0,0,0,0
2400014504,1,1,0,1,0,1
2400017405,1,1,0,0,0,0
2400017406,1,1,0,0,0,0
2400315205,1,1,0,1,1,1
2403438324,1,1,0,0,0,0
2403438907,1,1,0,0,1,0
2403438911,1,1,0,0,0,0
2403974210,1,1,0,0,0,0
2403974313,1,1,0,0,0,0
2403974316,1,1,0,1,0,0
2403974317,1,1,0,0,0,0
2403974719,1,1,0,0,0,0
2403974720,1,1,0,0,0,1
2403974721,1,1,0,0,1,0
2403974722,1,1,0,0,0,0
2403974902,1,1,0,0,1,1
2404049007,1,1,0,1,0,1
2404049009,1,1,0,0,1,1
2404062605,1,1,0,1,0,1
2404062910,1,1,0,0,0,0
2404184014,1,1,0,0,1,0
2404189222,1,1,0,1,0,1
2404249709,1,1,0,0,0,0
2404249817,1,1,0,0,0,0
2460022913,1,1,0,0,0,0
2460022917,1,1,0,0,0,0
2460115502,1,1,0,0,0,0
2460146012,1,1,0,1,1,1
2460146215,1,1,1,1,1,1
2460146218,1,1,0,0,0,0
2460146323,1,1,0,1,0,0
2460146324,1,1,1,1,1,1
2460146901,1,1,0,1,0,0
2460146902,1,1,0,1,0,0
2460280410,1,1,0,1,0,0
2460280414,1,1,0,1,0,0
2460280719,1,1,0,1,0,1
2460362002,1,1,0,0,0,1
2460362003,1,1,0,0,0,1
2460362004,1,1,0,0,0,0
2460362207,1,1,0,0,0,1
2460362208,1,1,0,0,0,0
2460362209,1,1,0,1,0,1
2460362210,1,1,0,0,0,1
2460362216,1,1,0,0,0,1
2460362219,1,1,0,0,0,0
2460362220,1,1,0,1,0,1
2460362821,1,1,0,0,0,0
2460362823,1,1,0,0,0,1
2460362824,1,1,0,1,0,0
2460362825,1,1,0,0,0,1
2460362911,1,1,0,0,0,1
2460362912,1,1,0,1,0,1
2460362913,1,1,0,0,0,0
2460362914,1,1,0,0,0,0
2460362915,1,1,0,0,0,0
2460374402,1,1,0,1,0,0
2460430007,1,1,0,1,0,1
2460430008,1,1,0,1,0,1
2460430010,1,1,0,0,0,1
2460430716,1,1,1,1,1,1
2460430720,1,1,0,1,0,0
2460430721,1,1,1,1,1,1
2460430723,1,1,0,0,1,1
2460430725,1,1,0,1,1,1
2460430902,1,1,0,1,0,1
2460430904,1,1,0,0,0,1
2460430905,1,1,0,0,0,0
2460486501,1,1,0,0,1,1
2460624021,1,1,0,1,0,1
2460624022,1,1,0,0,0,1
2460624023,1,1,0,0,0,0
2460624025,1,1,0,0,0,0
2460624026,1,1,0,1,0,1
2460624207,1,1,0,0,0,0
2460624209,1,1,0,0,0,0
2460624210,1,1,0,1,0,1
2460624317,1,1,0,0,0,0
2460624401,1,1,0,0,0,0
2460624404,1,1,0,0,0,0
2460652502,1,1,0,1,0,1
2460652504,1,1,1,1,1,1
2460652613,1,1,0,1,0,1
2460652614,1,1,0,0,0,1
2460652708,1,1,0,0,0,1
2460652709,1,1,0,0,0,0
2460652710,1,1,0,0,0,1
2460714202,1,1,0,0,0,0
2460714204,1,1,0,0,0,1
2460714225,1,1,0,0,0,1
2460715406,1,1,0,0,0,1
2460715407,1,1,0,0,1,0
2460715409,1,1,0,0,0,1
2460715411,1,1,0,0,0,0
2460715412,1,1,0,0,0,1
2460715414,1,1,0,0,0,1
2460715415,1,1,0,0,0,0
2460715621,1,1,0,0,0,0
2460715718,1,1,0,0,0,1
2460718206,1,1,0,1,0,1
2460718208,1,1,0,1,0,1
2460718209,1,1,0,0,0,1
2460718802,1,1,0,0,0,1
2460718805,1,1,0,0,0,0
2460765301,1,1,0,1,0,0
2460765302,1,1,0,0,0,0
2460765304,1,1,0,0,1,0
2460765305,1,1,0,1,0,1
2460765306,1,1,0,1,0,1
2460765323,1,1,0,0,0,0
2460765324,1,1,0,1,0,0
2460765325,1,1,0,0,0,1
2460765326,1,1,0,0,0,0
2460765408,1,1,0,0,0,0
2460765410,1,1,0,0,0,0
2460765411,1,1,0,1,0,1
2460765518,1,1,0,0,0,0
2460765519,1,1,0,0,0,1
2460765520,1,1,0,0,1,1
2460765521,1,1,0,0,0,1
2460765522,1,1,0,0,0,0
2460765613,1,1,0,0,0,0
2460765614,1,1,0,1,0,0
2460765615,1,1,0,0,0,0
2460765616,1,1,0,0,0,0
2460765617,1,1,0,0,0,0
2460773006,1,1,0,0,0,0
2460773009,1,1,0,0,0,0
2460773718,1,1,1,1,0,1
2460773720,1,1,0,0,0,0
2460773721,1,1,0,0,0,0
2460773722,1,1,0,0,0,0
2460773724,1,1,0,0,0,0
2460773811,1,1,0,0,0,0
2460773812,1,1,0,0,0,0
2460773814,1,1,0,0,0,0
2460773815,1,1,0,0,0,0
2460773901,1,1,0,0,0,0
2460773903,1,1,0,0,0,0
2460773905,1,1,0,0,0,0
2460778207,1,1,0,1,1,1
2460778208,1,1,0,0,0,0
2460778210,1,1,0,1,1,0
2460778221,1,1,0,0,0,1
2460778222,1,1,0,0,0,0
2460778223,1,1,0,0,0,0
2460778224,1,1,0,0,0,0
2460778301,1,1,0,1,0,0
2460778304,1,1,0,0,0,0
2460778305,1,1,0,1,0,1
2460778417,1,1,1,1,0,1
2460778418,1,1,0,1,0,0
2460778419,1,1,0,0,0,0
2460778420,1,1,0,0,0,0
2460778511,1,1,0,0,0,0
2460778513,1,1,0,1,0,0
2460827602,1,1,0,0,0,0
2460827813,1,1,0,1,0,0
2460827816,1,1,0,0,1,0
2460827817,1,1,0,0,0,1
2460827818,1,1,0,0,0,0
2460827919,1,1,0,0,0,0
2460827920,1,1,0,0,0,1
2460911006,1,1,0,1,0,0
2460911209,1,1,0,1,0,0
2460911212,1,1,0,1,0,0
2460926823,1,1,0,1,0,0
2460931221,1,1,0,0,1,1
2460931311,1,1,0,1,0,1
2460931903,1,1,0,1,0,1
2460951401,1,1,0,0,0,0
2460951403,1,1,0,1,1,1
2460951406,1,1,0,0,0,0
2460951509,1,1,0,1,0,0
2460951613,1,1,0,0,0,0
2460951614,1,1,0,1,0,1
2460951615,1,1,0,0,0,0
2460951617,1,1,0,1,0,0
2460951720,1,1,0,0,0,0
2460951721,1,1,0,1,0,0
2460951722,1,1,0,0,0,0
2460951723,1,1,0,1,0,0
2460989024,1,1,0,1,0,0
2460989025,1,1,0,0,0,0
2460989026,1,1,0,1,1,0
2460989207,1,1,0,1,1,1
2460989208,1,1,0,0,1,0
2460989210,1,1,0,0,0,0
2460989213,1,1,0,1,0,0
2460989215,1,1,0,1,1,1
2460989805,1,1,0,1,0,0
2460989806,1,1,0,0,0,0
2460989917,1,1,0,1,1,0
2460989918,1,1,0,0,0,0
2460989919,1,1,0,0,0,0
2460989920,1,1,0,0,0,0
2460989921,1,1,0,0,0,0
2460989922,1,1,0,1,1,0
2461058302,1,1,0,0,0,1
2461058303,1,1,0,1,0,0
2461058304,1,1,0,0,0,0
2461058305,1,1,1,1,0,0
2461058306,1,1,0,1,0,0
2461058308,1,1,0,0,0,1
2461058422,1,1,0,1,0,1
2461058423,1,1,0,1,0,1
2461058424,1,1,0,1,0,1
2461058519,1,1,0,0,0,1
2461058611,1,1,0,1,0,0
2461058613,1,1,0,1,0,0
2461058615,1,1,0,1,0,1
2461079020,1,1,0,0,0,0
2461079021,1,1,0,1,0,0
2461079807,1,1,0,1,0,0
2461079808,1,1,0,0,0,0
2461079810,1,1,0,1,0,0
2461113214,1,1,0,1,0,1
2461113215,1,1,0,0,0,0
2461113218,1,1,0,0,0,0
2461113219,1,1,0,0,0,1
2461113307,1,1,0,0,0,1
2500308405,1,1,0,0,0,0
2501745604,1,1,0,0,0,0
2501783204,1,1,0,0,0,0
2502050803,1,1,0,0,0,0
2503365303,1,1,0,0,0,0
2503490601,1,1,0,1,1,0
2503794001,1,1,0,0,0,0
2503979403,1,1,0,0,0,0
2504170909,1,1,0,0,0,0
2504182320,1,1,0,0,0,1
2504215505,1,1,1,0,0,0
2504215622,1,1,0,1,0,1
2504215708,1,1,0,0,0,0
2504299415,1,1,0,0,0,0
2504392713,1,1,0,1,1,1
2504570216,1,1,0,0,0,0
2504621605,1,1,1,1,1,1
2504641311,1,1,0,0,0,1
2504705816,1,1,1,1,1,1
2504746317,1,1,0,0,0,0
2504746401,1,1,0,0,0,0
2504746402,1,1,0,1,0,1
2504746520,1,1,0,0,0,0
2504746522,1,1,0,1,0,1
2504746523,1,1,0,0,0,0
2504898813,1,1,0,0,0,1
2504925820,1,1,0,0,0,0
2504925823,1,1,0,0,0,0
2504925908,1,1,0,0,1,0
2504925912,1,1,0,0,0,0
2504968217,1,1,0,1,1,1
2504972711,1,1,1,1,1,1
2504972913,1,1,0,0,0,0
2504972915,1,1,0,0,1,1
2505010415,1,1,0,1,0,1
2505058324,1,1,0,1,0,0
2505058410,1,1,0,0,0,0
2505058412,1,1,0,0,0,1
2505090506,1,1,0,0,0,0
2505095008,1,1,0,0,0,0
2505095010,1,1,0,0,0,0
2505095222,1,1,0,1,0,0
2505095223,1,1,0,0,0,0
2505203922,1,1,0,0,0,1
2505241014,1,1,0,0,0,1
2505241017,1,1,0,0,0,0
2505241419,1,1,0,0,0,0
2505241422,1,1,0,1,1,1
2505241603,1,1,0,1,1,1
2505241605,1,1,0,0,1,0
2505241810,1,1,0,0,0,0
2560066718,1,1,0,0,0,0
2560096214,1,1,0,0,0,0
2560125401,1,1,0,0,0,0
2560125405,1,1,0,0,0,0
2560125406,1,1,0,1,0,1
2560125509,1,1,0,0,0,0
2560125511,1,1,0,0,0,0
2560126803,1,1,0,0,0,1
2560178022,1,1,0,0,0,0
2560292213,1,1,0,0,0,0
2560292220,1,1,0,1,0,0
2560292224,1,1,0,1,0,0
2560292306,1,1,0,0,0,0
2560292401,1,1,0,0,0,1
2560292515,1,1,0,0,0,0
2560292516,1,1,0,0,0,0
2560292518,1,1,0,0,0,0
2560392325,1,1,0,0,0,0
2560392418,1,1,0,0,0,0
2560392421,1,1,0,0,0,0
2560477714,1,1,0,0,1,0
2560477717,1,1,0,0,0,0
2560479013,1,1,0,0,0,0
2560479014,1,1,0,1,1,1
2560479218,1,1,0,0,0,0
2560479323,1,1,0,1,1,1
2560539411,1,1,1,1,1,0
2560539412,1,1,0,0,1,0
2560539413,1,1,0,0,0,0
2560539414,1,1,0,0,0,0
2560539415,1,1,0,0,0,0
2560539416,1,1,0,0,1,0
2560539417,1,1,0,0,0,1
2560539418,1,1,0,0,0,0
2560539419,1,1,0,1,0,1
2560539420,1,1,1,1,1,1
2560539521,1,1,0,0,0,0
2560539522,1,1,0,1,1,1
2560539523,1,1,0,0,0,0
2560539525,1,1,0,0,0,0
2560539601,1,1,0,0,0,0
2560539602,1,1,0,0,0,1
2560539603,1,1,0,0,0,0
2560539604,1,1,0,1,0,0
2560539605,1,1,0,0,0,0
2560539707,1,1,0,1,0,0
2560539708,1,1,0,0,0,0
2560539709,1,1,0,0,0,0
2560570013,1,1,0,0,0,0
2560570017,1,1,0,1,0,0
2560570018,1,1,0,0,0,0
2560570803,1,1,0,0,0,0
2560570804,1,1,0,0,1,1
2560570806,1,1,0,0,0,0
2560587301,1,1,0,0,0,0
2560587304,1,1,0,0,0,0
2560587306,1,1,0,0,0,0
2560587515,1,1,0,1,0,1
2560587516,1,1,0,1,0,0
2560587621,1,1,0,1,0,0
2560587622,1,1,0,1,0,1
2560587624,1,1,0,1,0,1
2560595007,1,1,0,1,0,0
2560595701,1,1,0,0,0,0
2560595721,1,1,0,0,0,0
2560595820,1,1,0,0,0,0
2560595911,1,1,0,0,0,0
2560595912,1,1,0,0,0,0
2560595913,1,1,0,0,0,0
2560595915,1,1,0,1,0,0
2560644205,1,1,0,0,0,0
2560644522,1,1,0,0,0,0
2560724815,1,1,0,0,0,1
2560724919,1,1,0,0,0,0
2560886001,1,1,0,0,0,0
2560886002,1,1,0,0,0,0
2560886004,1,1,0,0,0,0
2560886209,1,1,0,0,0,0
2560886210,1,1,0,0,0,0
2560886211,1,1,1,1,0,1
2560886315,1,1,0,0,0,0
2560886316,1,1,0,0,0,0
2560886317,1,1,0,0,0,0
2560907516,1,1,0,1,0,1
2560907517,1,1,0,1,0,0
2560907518,1,1,0,0,0,0
2560907520,1,1,0,0,0,0
2560907621,1,1,0,0,0,0
2560907622,1,1,0,0,0,0
2560907624,1,1,0,0,0,0
2560907706,1,1,0,0,0,0
2560907709,1,1,0,0,0,0
2560907710,1,1,0,0,0,0
2560907811,1,1,0,0,0,1
2560907813,1,1,0,0,0,0
2560929214,1,1,0,0,0,0
2560963511,1,1,0,0,0,0
2560963722,1,1,0,0,0,0
2600246705,1,1,0,0,0,1
2601664004,1,1,0,0,0,1
2602146602,1,1,1,1,1,0
2602165702,1,1,1,1,1,1
2603856002,1,1,0,1,0,1
2604005206,1,1,1,1,1,0
2605700013,1,1,0,0,0,0
2606372204,1,1,1,1,1,1
2606373809,1,1,0,1,1,0
2606373812,1,1,0,0,0,0
2606683618,1,1,0,0,0,0
2660056505,1,1,0,1,1,0
2660129001,1,1,0,0,0,0
2660129005,1,1,0,0,0,0
2660129217,1,1,0,1,0,1
2660129218,1,1,0,0,0,0
2660129219,1,1,0,0,0,0
2660129220,1,1,0,0,0,0
2660129221,1,1,0,1,0,0
2660129224,1,1,0,1,0,0
2660129226,1,1,0,1,0,0
2660129906,1,1,0,0,0,0
2660139301,1,1,0,0,0,0
2660139410,1,1,0,1,1,0
2660139411,1,1,0,0,0,0
2660139414,1,1,0,0,0,0
2660139518,1,1,0,0,0,0
2660139519,1,1,0,0,0,0
2660139520,1,1,0,0,0,1
2660223716,1,1,0,0,0,0
2660301722,1,1,0,0,0,0
2660301724,1,1,0,0,0,0
2660313006,1,1,0,1,0,1
2660313007,1,1,0,0,1,1
2660313008,1,1,0,0,0,0
2660313201,1,1,0,0,1,0
2660313202,1,1,0,1,1,1
2660313203,1,1,0,1,1,1
2660313204,1,1,0,0,0,0
2660313811,1,1,0,0,0,0
2660313812,1,1,0,1,0,0
2660313813,1,1,0,0,1,0
2660313814,1,1,0,0,0,1
2660313815,1,1,0,1,0,0
2660313816,1,1,0,0,0,0
2660313917,1,1,0,1,0,0
2660313918,1,1,0,0,0,1
2660314306,1,1,0,1,0,0
2660314309,1,1,0,0,0,0
2660314310,1,1,0,0,0,0
2660314317,1,1,0,1,0,0
2660314318,1,1,0,1,0,0
2660314319,1,1,0,0,0,0
2660314320,1,1,0,0,0,0
2660314401,1,1,0,1,1,1
2660314402,1,1,0,0,0,0
2660314523,1,1,0,0,0,0
2660314611,1,1,0,1,0,0
2660314612,1,1,0,1,0,0
2660314613,1,1,0,0,0,0
2660314614,1,1,0,0,0,0
2660324023,1,1,0,0,0,0
2660324703,1,1,0,0,1,1
2660324704,1,1,0,0,0,0
2660324705,1,1,0,1,0,1
2660324706,1,1,0,0,0,1
2660324810,1,1,1,1,0,0
2660324811,1,1,0,1,1,0
2660324913,1,1,0,0,0,0
2660324915,1,1,0,0,0,0
2660324916,1,1,1,1,1,1
2660324917,1,1,0,1,0,0
2660324918,1,1,0,0,1,1
2660325213,1,1,0,1,0,0
2660325221,1,1,0,1,0,1
2660325222,1,1,0,1,0,0
2660325223,1,1,0,1,1,0
2660325224,1,1,0,0,0,0
2660325301,1,1,0,1,1,1
2660325302,1,1,0,0,0,0
2660325416,1,1,0,0,0,0
2660325417,1,1,1,1,1,1
2660325418,1,1,0,0,0,0
2660325419,1,1,0,1,0,0
2660325420,1,1,0,0,0,0
2660325508,1,1,0,0,0,0
2660325509,1,1,0,1,0,1
2660325510,1,1,0,0,0,1
2660402922,1,1,0,0,1,0
2660419221,1,1,0,1,0,0
2660419223,1,1,0,1,0,0
2660419225,1,1,0,0,0,0
2660419313,1,1,1,0,0,0
2660419314,1,1,1,1,0,0
2660441525,1,1,0,0,0,0
2660441617,1,1,0,1,0,0
2660441618,1,1,0,0,0,0
2660441619,1,1,0,0,0,0
2660441814,1,1,0,0,0,0
2660450316,1,1,1,1,1,1
2660460716,1,1,1,1,1,1
2660460717,1,1,1,1,1,0
2660460718,1,1,0,0,0,0
2660460719,1,1,0,0,0,1
2660464802,1,1,1,1,0,1
2660495023,1,1,0,1,0,1
2660495809,1,1,0,1,0,0
2660509220,1,1,0,1,0,1
2660509221,1,1,0,0,0,0
2660509222,1,1,0,0,0,0
2660509223,1,1,0,0,0,0
2660509225,1,1,0,0,0,0
2660509315,1,1,0,0,0,0
2660509404,1,1,0,0,0,0
2660509507,1,1,0,1,0,0
2660509508,1,1,1,1,0,1
2660514616,1,1,1,1,0,1
2660514617,1,1,0,1,0,1
2660514618,1,1,1,1,1,1
2660514620,1,1,0,1,0,0
2660517021,1,1,1,0,0,0
2660517023,1,1,0,0,1,0
2660517024,1,1,1,1,0,0
2660517025,1,1,0,0,0,0
2660517206,1,1,0,1,0,0
2660517207,1,1,0,1,0,0
2660517208,1,1,0,1,1,0
2660517209,1,1,0,0,0,0
2660517210,1,1,0,1,0,0
2660517211,1,1,1,1,1,1
2660517212,1,1,0,1,0,0
2660517213,1,1,0,1,0,1
2660517214,1,1,0,0,0,0
2660517215,1,1,0,0,0,0
2660517301,1,1,0,0,0,0
2660517302,1,1,0,1,0,1
2660517303,1,1,1,1,0,0
2660517305,1,1,0,0,0,0
2660517416,1,1,1,1,1,0
2660517417,1,1,0,0,0,0
2660517418,1,1,1,1,1,1
2660517419,1,1,0,1,0,1
2660665417,1,1,1,1,1,1
2660665727,1,1,0,0,0,1
2660726411,1,1,0,1,0,0
2660726515,1,1,0,0,0,0
2660726622,1,1,0,0,0,0
2660726623,1,1,1,1,0,0
2660726624,1,1,1,1,1,0
2700352904,1,1,0,0,0,0
2700625204,1,1,0,0,0,0
2700833502,1,1,0,0,0,0
2700859619,1,1,0,0,0,0
2700859621,1,1,0,0,0,0
2700859622,1,1,0,1,0,0
2700859624,1,1,0,0,0,0
2700859705,1,1,0,0,0,0
2700859706,1,1,0,0,0,0
2700904304,1,1,0,0,0,0
2700904815,1,1,0,1,1,1
2701045308,1,1,0,0,0,0
2701045714,1,1,0,0,0,0
2701045820,1,1,0,1,0,1
2701160724,1,1,0,0,0,0
2701217911,1,1,0,0,0,0
2701222417,1,1,0,0,0,1
2701222701,1,1,0,0,0,0
2701222812,1,1,0,0,0,1
2701292212,1,1,0,0,0,0
2701292913,1,1,0,0,0,0
2701307814,1,1,0,1,0,0
2701330307,1,1,0,0,0,0
2701330503,1,1,0,0,0,0
2701330505,1,1,0,1,0,1
2701348220,1,1,0,1,0,0
2701348222,1,1,0,1,0,1
2701348224,1,1,0,0,0,0
2701348608,1,1,0,0,0,0
2701382316,1,1,0,1,1,1
2701382318,1,1,0,0,0,0
2701382722,1,1,0,1,1,0
2701382903,1,1,0,1,0,0
2701503019,1,1,0,0,0,0
2701503022,1,1,0,0,0,1
2701503023,1,1,0,0,0,0
2701503802,1,1,0,0,0,0
2701503803,1,1,0,0,0,1
2701503806,1,1,0,0,0,0
2701504201,1,1,0,0,0,0
2701504202,1,1,0,0,0,0
2701504203,1,1,0,0,0,0
2701504204,1,1,0,0,0,0
2701504205,1,1,0,1,0,0
2701504320,1,1,0,0,0,0
2701504321,1,1,0,0,0,0
2701504322,1,1,0,1,0,0
2701504323,1,1,0,0,0,0
2701504513,1,1,0,0,0,0
2701504514,1,1,0,1,0,0
2701504515,1,1,0,0,0,0
2701504908,1,1,0,1,1,1
2701504911,1,1,0,0,0,0
2701504912,1,1,0,1,0,0
2701522413,1,1,0,0,0,0
2701522416,1,1,0,0,0,1
2701522418,1,1,0,1,0,0
2701522704,1,1,0,0,0,0
2701578001,1,1,0,0,0,0
2701676203,1,1,0,0,0,0
2701676204,1,1,0,0,0,1
2701676205,1,1,0,0,0,0
2701676319,1,1,0,0,0,0
2701676320,1,1,0,1,0,0
2701676321,1,1,0,0,0,0
2701676513,1,1,0,0,0,0
2701676514,1,1,0,0,0,0
2701676515,1,1,0,0,0,1
2701676518,1,1,0,0,0,0
2701676908,1,1,0,0,0,0
2701676910,1,1,0,0,0,0
2701676912,1,1,0,0,0,0
2701712418,1,1,0,0,0,1
2701712620,1,1,0,0,0,0
2701712621,1,1,0,0,0,1
2701712622,1,1,0,0,0,0
2701712701,1,1,0,1,0,1
2701712807,1,1,0,0,1,0
2701712811,1,1,0,0,1,0
2701751002,1,1,0,0,0,0
2701751210,1,1,0,0,0,0
2701751211,1,1,0,0,0,1
2701751914,1,1,0,0,0,0
2701751917,1,1,0,1,0,0
2701761302,1,1,0,0,0,0
2701761423,1,1,0,0,0,0
2701761708,1,1,0,1,0,0
2701761710,1,1,0,0,0,0
2701761711,1,1,0,0,0,0
2701761712,1,1,0,0,0,0
2701761813,1,1,0,1,1,0
2701761814,1,1,0,0,0,0
2701805011,1,1,0,0,0,0
2701805218,1,1,0,0,0,0
2701805601,1,1,0,0,0,0
2701805922,1,1,0,0,0,0
2701911307,1,1,0,0,0,1
2701911309,1,1,0,1,0,1
2701911310,1,1,0,0,0,0
2701911312,1,1,0,0,0,0
2701911502,1,1,0,1,0,1
2701911718,1,1,0,0,0,0
2701911820,1,1,0,0,0,0
2701911821,1,1,0,0,1,0
2701911822,1,1,0,1,0,1
2701911824,1,1,0,0,0,1
2701940224,1,1,0,0,0,1
2701978311,1,1,0,0,0,0
2701978502,1,1,0,0,0,0
2701978714,1,1,0,0,0,0
2702062003,1,1,0,0,0,0
2702062004,1,1,0,1,0,0
2702062005,1,1,0,1,1,0
2702062006,1,1,0,1,0,0
2702062210,1,1,0,0,0,0
2702062211,1,1,1,1,1,1
2702062520,1,1,0,0,0,0
2702062522,1,1,0,0,0,0
2702062913,1,1,0,0,0,0
2702062914,1,1,0,0,0,0
2702062918,1,1,0,0,0,0
2702064301,1,1,0,0,0,0
2702064302,1,1,0,0,0,0
2702064305,1,1,0,0,0,1
2702064306,1,1,0,1,1,0
2702064419,1,1,0,1,0,1
2702064709,1,1,0,0,0,0
2702064710,1,1,0,0,0,0
2702064813,1,1,0,0,0,0
2702064814,1,1,0,0,0,0
2702064816,1,1,0,1,0,1
2702070008,1,1,0,0,0,0
2702070215,1,1,0,0,0,0
2702070216,1,1,0,0,1,0
2702070606,1,1,0,0,0,0
2702070919,1,1,0,0,0,0
2702070920,1,1,0,0,0,0
2702140405,1,1,0,0,0,0
2702207001,1,1,0,1,0,0
2702207002,1,1,0,0,0,0
2702207004,1,1,0,0,0,0
2702207005,1,1,0,1,0,0
2702207207,1,1,0,0,0,1
2702207208,1,1,0,0,0,0
2702207209,1,1,0,0,0,0
2702207210,1,1,0,1,1,0
2702207211,1,1,0,1,0,0
2702207212,1,1,0,1,1,0
2702207519,1,1,0,1,1,1
2702207520,1,1,0,0,0,0
2702207524,1,1,0,0,0,0
2702207913,1,1,0,1,0,0
2702207916,1,1,0,0,0,0
2702207918,1,1,0,0,0,0
2702217301,1,1,0,0,0,1
2702217422,1,1,0,0,0,0
2702217709,1,1,0,0,1,1
2702217813,1,1,0,0,0,0
2760095318,1,1,0,1,0,0
2760095422,1,1,0,0,0,0
2760095506,1,1,0,0,0,0
2760095509,1,1,0,0,0,0
2760101019,1,1,0,0,0,0
2760101022,1,1,0,0,0,0
2760101023,1,1,0,0,0,0
2760101701,1,1,0,0,0,0
2760101705,1,1,0,0,0,0
2760101706,1,1,0,0,0,0
2760101807,1,1,0,0,0,0
2760101808,1,1,0,1,0,0
2760101809,1,1,0,0,0,0
2760101811,1,1,0,0,0,0
2760101812,1,1,0,0,0,0
2760101913,1,1,0,0,1,0
2760101918,1,1,0,0,0,0
2760112202,1,1,0,0,0,0
2760112203,1,1,0,0,0,0
2760112210,1,1,0,0,0,0
2760112211,1,1,0,0,0,0
2760112212,1,1,0,0,0,0
2760112214,1,1,0,1,0,0
2760112316,1,1,0,0,0,0
2760112406,1,1,0,0,0,0
2760112409,1,1,0,0,0,0
2760112521,1,1,0,0,0,0
2760112522,1,1,0,0,0,0
2760112524,1,1,0,1,1,1
2760112525,1,1,0,0,0,1
2760116602,1,1,0,1,1,1
